"IdNormativa";"TipoNormativa";"Titulo";"OrganoResp";"IdAprobadoPorOrg";"AprobadoPorOrg";"IdEntidad";"Entidad";"IdEstructuraResponsable";"EstructuraResponsable";"Caracter";"FAprobado";"FEntradaVigor";"Descripcion";"Documento";"BOUPV";"Numero";"TextoConsolidado";"Vigente";"FFinVigencia";"CreadoPor";"FCreado";"ModificadoPor";"FModificado";"Comentarios";"ContenidoCAS";"ContenidoVAL";"Verificada"
1065;"Acuerdo";"Acuerdos del Consejo de Gobierno de 23 de abril de 2020";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;;"cuerdos del Consejo de Gobierno de 23 de abril de 2020 (CG 23-04-2020) - BOUPV 133
     1. Acuerdo de aprobar la actualización de miembros de las Comisiones del Consejo de Gobierno de la Universitat Politècnica de València.
     2. Acuerdo de aprobar la modificación del Reglamento para la creación y funcionamiento de cátedras y aulas de empresa de la Universitat Politècnica de València.
     3. Acuerdo de aprobar la modificación de la Normativa de creación de la sede electrónica de la Universitat Politècnica de València.
     4. Acuerdo de aprobar la modificación del Reglamento de Honores y Distinciones de la Universitat Politècnica de València.
     5. Acuerdo de aprobar la delegación en la Junta Electoral para la modificación del calendario del proceso electoral para la elección de la Defensoría Universitaria.
     6. Acuerdo de aprobar la adecuación de los miembros de la Junta Electoral.
     7. Acuerdo de aprobar la modificación de los límites de admisión en estudios oficiales de máster para el curso 2020/2021.
     8. Acuerdo de aprobar el inicio de los trámites para
generar la memoria de verificación del nuevo Máster Universitario en Ganadería de Precisión.
     9. Acuerdo de aprobar la suspensión del Máster Universitario en Producción Animal.
     10. Acuerdo de aprobar la memoria para la implantación del Doble Título de Máster Universitario en Ingeniería Agronómica y Máster Universitario en Biotecnología Molecular y Celular de Plantas.
     11. Acuerdo de aprobar la memoria para la implantación del Doble Título de Máster Universitario en Ingeniería Agronómica y Máster Universitario en Enología.
     12. Acuerdo de aprobar la memoria para la implantación del Doble Título de Grado en Ciencia y Tecnología de Alimentos y Grado en Administración y Dirección de Empresas.
     13. Acuerdo de aprobar el convenio de adscripción entre la Universitat Politècnica de València y Escuela de Empresarios, fundación de la comunidad valenciana para la impartición de los estudios de Grado en Ingeniería y Gestión Empresarial.
     14. Acuerdo de aprobar la participación de la Universitat Politècnica de València en la Asociación Clúster AUTOGAS.
     15. Acuerdo de aprobar el Plan de estabilización de los contratados en el programa de captación de talento “Beatriz Galindo” en la Universitat Politècnica de València.
     16. Acuerdo de aprobar el acuerdo por el que se modifica transitoriamente el pago de la tasa por ocupación temporal de espacios en la Ciudad Politécnica de la Innovación como consecuencia de la vigencia del estado de alarma.
     17. Acuerdo de aprobar las propuestas de actualizaciones de los Títulos Propios:
          - Máster en Arteterapia. Aspectos educativos, sociales y terapéuticos del arte como experiencia de creación acompañada (90 ECTS).
          - Diploma de Especialización en mediación a través del arte (40 ECTS).
          - Máster en Tecnología de Materiales Poliméricos y Composites (80 ECTS).
     18. Acuerdo de aprobar los siguientes nuevos Títulos Propios:
          - Máster en geometrías jurídicas (66 ECTS).
          - Diploma de especialización en geometrías jurídicas (42 ECTS)
          - Experto universitario en georreferenciación (18 ECTS)
          - Máster en diseño tecnológico de dispositivos mecánicos y matricería (60 ECTS).
          - Diploma de especialización en tecnología y diseño de matricería (40 ECTS).";;"133";;0;0;;"p4c0b43n4";8/3/2021 14:53:10;"p4c0b43n4";8/3/2021 14:53:36;;;;1
1066;"Comisiones";"Actualización de miembros de diversas Comisiones del Consejo de Gobierno";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;24/4/2020 0:00:00;"Actualización de miembros de diversas Comisiones del Consejo de Gobierno (CG 23-04-2020) - BOUPV 133
Aprobada por el Consejo de Gobierno de 23 de abril de 2020
Modificación de los miembros de las siguientes comisiones
     - Comisión Permanente del Consejo de Gobierno
     - Comisión Académica  del Consejo de Gobierno
     - Comisión Económica y de Recursos Humanos del Consejo de Gobierno";;"133";;0;0;22/7/2021 0:00:00;"p4c0b43n4";8/3/2021 14:53:47;"p4c0b43n4";4/11/2023 13:11:40;;;;1
1067;"Reglamento";"Reglamento para la creación y funcionamiento de cátedras y aulas de empresa de la UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;1/5/2020 0:00:00;"Reglamento para la creación y funcionamiento de cátedras y aulas de empresa de la Universitat Politècnica de València (CG 23-04-2020) - BOUPV 133
Aprobado por el Consejo de Gobierno de 23 de abril de 2020";;"133";;0;0;;"p4c0b43n4";8/3/2021 14:54:05;"p4c0b43n4";8/3/2021 14:54:48;"Deroga: 
  Reglamento para la creación y funcionamiento de Cátedras de empresa aprobado por el Consejo de Gobierno de 16 de diciembre de 2012 (BOUPV 54)
  Corrección de erratas en el Reglamento para la Creación y Funcionamiento de Cátedras y Aulas de Empresa de la Universitat Politècnica de València, aprobado por el Consejo de Gobierno en su sesión de 15 de diciembre de 2011 (BOUPB 56)";;;1
1068;"Modif. Norm.";"Modificación de la Normativa de creación de la sede electrónica de la UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;1/5/2020 0:00:00;"Modificación de la Normativa de creación de la sede electrónica de la Universitat Politècnica de València (CG 23-04-2020) - BOUPV 133
Aprobada por el Consejo de Gobierno de 23 de abril de 2020";;"133";;0;0;;"p4c0b43n4";8/3/2021 14:54:48;"p4c0b43n4";15/11/2023 18:54:58;"Modifica: 
  Normativa de creación de la Sede Electrónica de la Universidad Politécnica de Valencia, aprobada por el Consejo de Gobierno en su sesión de 11 de marzo de 2010 (BOUPV 36)";;;1
1069;"TC Norm.";"Normativa de creación de la sede electrónica de la UPV [TC]";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;1/5/2020 0:00:00;"Texto consolidado de la Normativa de creación de la sede electrónica de la Universitat Politècnica de València (CG 23-04-2020) - BOUPV 133
Aprobada por el Consejo de Gobierno de 11 de marzo de 2010 y modificada el 23 de abril de 2020";;"133";;0;0;;"p4c0b43n4";8/3/2021 14:55:49;"p4c0b43n4";15/11/2023 18:55:00;"Texto consolidado:
  Normativa de creación de la sede electrónica de la Universitat Politècnica de València, aprobada por el Consejo de Gobierno de 11 de marzo de 2010 (BOUPV 36) y modificada el 23 de abril de 2020 (BOUPV 133)";;;1
1070;"Modif. Reglam.";"Modificación del Reglamento de Honores y Distinciones de la UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;1/5/2020 0:00:00;"Modificación del Reglamento de Honores y Distinciones de la Universitat Politècnica de València (CG 23-04-2020) - BOUPV 133
Aprobado por el Consejo de Gobierno de 23 de abril de 2020";;"133";;0;0;;"p4c0b43n4";8/3/2021 14:57:12;"p4c0b43n4";8/3/2021 14:59:20;"Modifica: 
  Reglamento de Honores y Distinciones aprobado el 28 de mayo de 2015 (BOUPV 88) y modificado el 4 de octubre de 2016 (BOUPV 98) y el 28 de febrero de 2019 (BOUPV 124)";;;1
1071;"TC Reglam.";"Reglamento de Honores y Distinciones de la UPV [TC]";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;1/5/2020 0:00:00;"Texto consolidado del Reglamento de Honores y Distinciones de la Universitat Politècnica de València (CG 23-04-2020) - BOUPV 133
Aprobado por el Consejo de Gobierno en su sesión de 28 de mayo de 2015 y modificado el 4 de octubre de 2016, el 28 de febrero de 2019 y el 23 de abril de 2020";;"133";;0;0;1/3/2021 0:00:00;"p4c0b43n4";8/3/2021 15:02:36;"p4c0b43n4";29/10/2023 16:39:23;"Texto consolidaddo:
  Reglamento de Honores y Distinciones de la Universitat Politècnica de València, aprobado por el Consejo de Gobierno en su sesión de 28 de mayo de 2015 (BOUPV 88) y modificado el 4 de octubre de 2016 (BOUPV 98), el 28 de febrero de 2019 (BOUPV 124) y el 23 de abril de 2020 (BOUPV 133)";;;1
1072;"Acuerdo";"Delegación en la Junta Electoral para la modificación del calendario del proceso electoral para la elección de la Defensoría Universitaria";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;23/4/2020 0:00:00;"Delegación en la Junta Electoral para la modificación del calendario del proceso electoral para la elección de la Defensoría Universitaria (CG 23-04-2020) - BOUPV 133
Aprobada por el Consejo de Gobierno de 23 de abril de 2020";;"133";;0;0;15/3/2022 0:00:00;"p4c0b43n4";8/3/2021 15:03:57;"p4c0b43n4";5/11/2023 12:40:58;"RESOLUCIÓN POR LA QUE SE PROCEDE A EFECTUAR EL NOMBRAMIENTO COMO DEFENSORA UNIVERSITARIA DE LA UNIVERSITAT POLITÈCNICA DE VALÈNCIA DE DOÑA ANA BELÉN ANQUELA JULIÁN.
Celebradas las elecciones a la Defensoría Universitaria, convocadas por el Claustro de 25 de noviembre de 2021, y vista la proclamación de candidatura electa en primera vuelta, efectuada por la Junta Electoral el 15 de marzo de 2022, al haber obtenido la mayoría absoluta del Claustro la candidatura de Doña Ana Belén Anquela Julián. [BOUPV 053/2022]";;;1
1073;"Comisiones";"Adecuación de los miembros de la Junta Electoral";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;24/4/2020 0:00:00;"Adecuación de los miembros de la Junta Electoral (CG 23-04-2020) - BOUPV 133
Aprobada por el Consejo de Gobierno de 23 de abril de 2020
Modificación de los miembros de las siguientes comisiones:
     - Junta Electora";;"133";;0;0;;"p4c0b43n4";8/3/2021 15:04:22;"p4c0b43n4";8/3/2021 15:04:51;;;;1
1074;"Modif. Acuerdo";"Modificación de los límites de admisión en estudios oficiales de máster curso 2020-2021";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;23/4/2020 0:00:00;"Modificación de los límites de admisión en estudios oficiales de máster curso 2020-2021 (CG 23-04-2020) - BOUPV 133
Aprobada por el Consejo de Gobierno de 23 de abril de 2020";;"133";;0;0;31/7/2021 0:00:00;"p4c0b43n4";8/3/2021 15:04:51;"p4c0b43n4";4/11/2023 20:46:08;"Modifica: 
  Límites de admisión en estudios de grado y máster para el curso 2020/2021 aprobados en Consejo de Gobierno de 27 de febrero de 2020 (NO publicados en BOUPV 132)";;;1
1075;"Acuerdo";"Modificación transitoria del pago de tasa por ocupación temporal de espacios en CPI como consecuencia del estado de alarma";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";23/4/2020 0:00:00;14/3/2020 0:00:00;"Modificación transitoria del pago de la tasa por ocupación temporal de espacios en la Ciudad Politécnica de la Innovación como consecuencia de la vigencia del estado de alarma (CG 23-04-2020) - BOUPV 133
Aprobada por el Consejo de Gobierno de 23 de abril de 2020 y por el Consejo Social de 29 de abril de 2020";;"133";;0;0;21/6/2020 0:00:00;"p4c0b43n4";8/3/2021 15:05:32;"p4c0b43n4";8/3/2021 15:06:47;"Relacionado con:
  Reglamento Regulador de la Ocupación Temporal de Espacios e Instalaciones en la Ciudad Politécnica de la Innovación de la Universitat Politècnica de València aprobado por el Consejo de Gobierno de 7 de noviembre de 2013 y por el Consejo Social de 25 de noviembre 2013 (BOUPV 74), y modificado por el Consejo de Gobierno de 6 de noviembre de 2014 y por el  Consejo Social de 17 de noviembre 2014 (BOUPV 83), por el Consejo de Gobierno de 5 de noviembre de 2015, publicado como texto refundido en el BOUPV 91, por el Consejo Social de 9 de marzo de 2016, por el Consejo de Gobierno de 10 de marzo de 2016 (BOUPV 94) y por el Consejo de Gobierno en su sesión de 26 de abril de 2018 y por el Consejo Social de 26 de abril de 2018 (BOUPV 113)";;;1
1076;"Acuerdo";"Acuerdos del Consejo de Gobierno de 28 de mayo de 2020";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";28/5/2020 0:00:00;;"Acuerdos del Consejo de Gobierno de 28 de mayo de 2020 (CG 28-05-2020) - BOUPV 134
     1. Acuerdo de aprobar la concesión de la distinción de Profesor AD HONOREM de la Universitat Politècnica de València a D. Rafael Bru García y a D. Juan Antonio López Molina, ambos del Departamento de Matemática Aplicada, por un curso académico.
     2. Acuerdo de aprobar la adscripción del área de conocimiento Construcciones Arquitectónicas al Departamento de Organización de Empresas.
     3. Acuerdo de aprobar la modificación de las personas representantes de la Universitat Politècnica de València en la Fundación Docomomo Ibérico.
     4. Acuerdo de aprobar la constitución de la Unidad Docente de Ciberseguridad del Departamento de Informática de Sistemas y Computadores.
     5. Acuerdo de aprobar el acuerdo sobre asignación de docencia para el curso 2020-2021 al profesorado perteneciente a grupos vulnerables en relación con la COVID-19.
     6. Acuerdo de aprobar el Consortium agreement Erasmus Mundus Joint Master Degree Waves, Acoustics, Vibrations, Engineering and Sound (WAVES).
     7. Acuerdo de aprobar la modificación de límites de admisión del curso 2020/2021.
     8. Acuerdo de aprobar la modificación del calendario académico del curso 2019/2020.
     9. Acuerdo de aprobar la modificación de la Normativa de Régimen Académico y Evaluación del Alumnado en estudios de grado y máster de la Universitat Politècnica de València.
     10. Acuerdo de aprobar el acuerdo sobre la no aplicación en el curso 2019/2020 de los requisitos de permanencia establecidos en la Normativa de Progreso y Permanencia en titulaciones oficiales de grado y máster.
     11. Acuerdo de aprobar el acuerdo sobre habilitación a las estructuras responsables de los títulos para flexibilizar los requisitos establecidos en la Normativa por la que se regula la realización de actos extraordinarios de evaluación en estudios de grado y máster.
     12. Acuerdo de aprobar la Normativa de Integridad Académica del Alumnado de la Universitat Politècnica de València.
     13. Acuerdo de aprobar la extinción del Máster Universitario en Sensores para Aplicaciones Industriales.
     14. Ratificación de los Criterios Académicos de Adaptación a un Entorno de Docencia y Aprendizaje Virtual en la Universitat Politècnica de València.
     15. Acuerdo de aprobar la participación de la Universitat Politècnica de València en Confederation of Laboratories on Artificial Intelligence Research in Europe (CLAIRE).
     16. Acuerdo de aprobar la creación de la Unidad Mixta con la Universitat Jaume I denominada “Joint Research Unit - Improvement of agri-food quality”.
     17. Acuerdo de aprobar la creación de la Unidad Mixta con la Fundación de la Comunitat Valenciana Centro de Investigación Príncipe Felipe I denominada “Unidad Mixta en Mecanismos de Enfermedades y Nanomedicina”.
     18. Acuerdo de aprobar la creación del Centro de Investigación en Arquitectura, Patrimonio y Gestión para el desarrollo sostenible (PEGASO).
     19. Acuerdo de aprobar el nombramiento de profesor Emérito de:
          - D. Ricardo José Server Izquierdo, del Departamento de Economía y Ciencias Sociales.
          - D. Domingo M. Salazar Hernández, del Departamento de Producción Vegetal.
          - D. Vicente Montesinos Santalucía, del Departamento de Matemática Aplicada.
     20. Acuerdo de aprobar la modificación de la Normativa de Organización Académica (NOA) para la incorporación de la docencia de doctorado.
     21. Acuerdo de aprobar la modificación de la Relación de Puestos de Trabajo del Personal Docente e Investigador.
     22. Acuerdo de aprobar la Oferta Pública de Empleo del PDI de 2020.
     23. Conocimiento de las Cuentas anuales 2019 de la Universitat Politècnica de València y Entes Dependientes.
     24. Acuerdo de aprobar el procedimiento para la renovación del profesorado asociado en la Universitat Politècnica de València.
     25. Acuerdo de aprobar el nuevo Título Propio: Experto Universitario en Innovación y Digitalización del Sector Logístico-Portuario (20 ECTS).
     26. Acuerdo de aprobar la modificación de los precios públicos de Títulos Propios.
     27. Acuerdo de aprobar la Declaración Ambiental 2019 de la Universitat Politècnica de València.
     28. Acuerdo de aprobar el Plan Ambiental 2020 de la Universitat Politècnica de València.";;"134";;0;0;;"p4c0b43n4";8/3/2021 15:15:57;"p4c0b43n4";8/3/2021 15:16:21;;;;1
1077;"Acuerdo";"Constitución de la Unidad Docente de Ciberseguridad del Departamento de Informática de Sistemas y Computadores";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";28/5/2020 0:00:00;28/5/2020 0:00:00;"Constitución de la Unidad Docente de Ciberseguridad del Departamento de Informática de Sistemas y Computadores (CG 2020-05-28) - BOUPV 134
Aprobada por el Consejo de Gobierno de 28 de mayo de 2020

Constitución de la Unidad Docente:
     - Unidad Docente de Ciberseguridad del Departamento de Informática de Sistemas y Computadores";;"134";;0;0;;"p4c0b43n4";8/3/2021 15:16:29;"p4c0b43n4";11/11/2023 18:48:06;;;;1
1078;"Acuerdo";"Asignación de docencia para el curso 2020-2021 al profesorado perteneciente a grupos vulnerables en relación con la COVID-19";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";28/5/2020 0:00:00;1/9/2020 0:00:00;"Asignación de docencia para el curso 2020-2021 al profesorado perteneciente a grupos vulnerables en relación con la COVID-19 (CG 28-05-2020) - BOUPV 134
Aprobada por el Consejo de Gobierno de 28 de mayo de 2020";;"134";;0;0;31/7/2021 0:00:00;"p4c0b43n4";8/3/2021 15:16:57;"p4c0b43n4";16/11/2023 18:11:31;"Relacionado con:
  Acuerdo del Consejo de Gobierno en su sesión de 28 de mayo de 2009, modificado por acuerdos del Consejo de Gobierno de 23 de julio de 2009 y de 30 de mayo de 2019.";;;1
1079;"Modif. Acuerdo";"Modificación de límites de admisión del curso 2020-2021";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";28/5/2020 0:00:00;28/5/2020 0:00:00;"Modificación de límites de admisión del curso 2020-2021 (CG 28-05-2020) - BOUPV 134
Aprobada por el Consejo de Gobierno de 28 de mayo de 2020";;"134";;0;0;31/7/2021 0:00:00;"p4c0b43n4";8/3/2021 15:17:43;"p4c0b43n4";8/3/2021 15:18:27;"Modifica: 
  Límites de admisión en estudios de grado y máster para el curso 2020/2021 aprobados por Consejo de Gobierno de 27 de febrero de 2020 (NO publicados en BOUPV 132) y modificada el 23 de abril de 2020 (BOUPV 133)";;;1
1080;"Modif. Acuerdo";"Modificación del calendario académico del curso 2019-2020";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";28/5/2020 0:00:00;28/5/2020 0:00:00;"Modificación del calendario académico del curso 2019-2020 (CG 28-05-2020) - BOUPV 134
Aprobada por el Consejo de Gobierno de 28 de mayo de 2020";;"134";;0;0;31/7/2021 0:00:00;"p4c0b43n4";8/3/2021 15:18:52;"p4c0b43n4";8/3/2021 15:19:27;"Modifica: 
  Calendario académico del curso 2019-2020 aprobado por Consejo de Gobierno de 28 de febrero de 2019 (BOUPV 124) y posteriormente modificado en las sesiones de Consejo de Gobierno de 16 de abril de 2019 (BOUPV 125) y de 17 de octubre de 2019 (BOUPV 128)";;;1
1081;"Normativa";"Normativa de Integridad Académica del Alumnado de la UPV";2;169;"Consejo de Gobierno";120;"UPV";;;"Público";28/5/2020 0:00:00;9/6/2020 0:00:00;"Normativa de Integridad Académica del Alumnado de la Universitat Politècnica de València (CG 28-05-2020) - BOUPV 134
Aprobada por el Consejo de Gobierno de 28 de mayo de 2020";;"134";;0;0;15/2/2003 0:00:00;"p4c0b43n4";8/3/2021 15:20:30;"fmbaena";16/9/2024 12:08:37;;;;1
