"IdDocAdj";"IdNormativa";"Documento";"Ruta";"Formato";"Titulo";"Detalle";"Descripción";"Idioma";"CreadoPor";"FCreado";"ModificadoPor";"FModificado"
1041;1027;"2019012800102700001041.pdf";"\2019";"pdf";"Modificación de los límites de admisión en estudios oficiales de grado y máster para el curso 2019-2020 (CG 17-12-2019) - BOUPV 128.pdf";;"Modificación de los límites de admisión en estudios oficiales de grado y máster para el curso 2019-2020";;"p4c0b43n4";8/3/2021 13:20:50;"p4c0b43n4";8/3/2021 13:20:50
1042;1028;"2019012800102800001042.pdf";"\2019";"pdf";"Reglamento del Centro de Investigación de Tecnología de la Edificación (CITE) (CG 17-12-2019) - BOUPV 128.pdf";;"Reglamento del Centro de Investigación de Tecnología de la Edificación (CITE)";;"p4c0b43n4";8/3/2021 13:25:53;"p4c0b43n4";8/3/2021 13:25:53
1043;1029;"2019012800102900001043.pdf";"\2019";"pdf";"Acuerdo de la Mesa Delegada de Negociación del PAS y PI para aplicación de carrera profesional del PAS (CG 17-12-2019) - BOUPV 128.pdf";;"Acuerdo de la Mesa Delegada de Negociación del PAS y PI para aplicación de carrera profesional y evaluación del desempeño del PAS de la UPV";;"p4c0b43n4";8/3/2021 13:42:54;"p4c0b43n4";8/3/2021 13:42:54
1044;1030;"2009012800103000001044.pdf";"\2009";"pdf";"Resolución del Secretario General corrección de errores publicación de modificación de la NOA de la UPV y de su texto consolidado - BOUPV 128.pdf";;"Resolución del SG publicación acuerdo del CG del 23-07-2009 modificar normativa criterios y procedimiento para adscribir la docencia de asignaturas a profesores";;"p4c0b43n4";8/3/2021 13:44:06;"p4c0b43n4";8/3/2021 13:44:06
1045;1031;"2019012800103100001045.pdf";"\2019";"pdf";"Normativa criterios y procedimiento para adscribir docencia asignaturas a profesores [TC] - BOUPV 128.pdf";;"Normativa criterios y procedimiento para adscribir docencia asignaturas a profesores dentro del departamento [TC]";;"p4c0b43n4";8/3/2021 13:53:40;"p4c0b43n4";8/3/2021 13:53:40
1046;1032;"2019012800103200001046.pdf";"\2019";"pdf";"Resolución del Secretario General corrección de errores publicación de modificación de la NOA de la UPV y de su texto consolidado - BOUPV 128.pdf";;"Resolución del Secretario General procede a la corrección de errores de publicación de modificación de la NOA de la UPV y de su texto consolidado";;"p4c0b43n4";8/3/2021 14:01:57;"p4c0b43n4";8/3/2021 14:01:57
1047;1033;"2019012900103300001047.pdf";"\2019";"pdf";"Acuerdos del Claustro Universitario de 5 de diciembre de 2019 (CU 05-12-2019) - BOUPV 129.pdf";;"Acuerdos del Claustro Universitario de 5 de diciembre de 2019";;"p4c0b43n4";8/3/2021 14:17:35;"p4c0b43n4";8/3/2021 14:17:35
1048;1034;"2019012900103400001048.pdf";"\2019";"pdf";"Acuerdos del Consejo de Gobierno de 19 de diciembre de 2019 (CG 19-12-2019) - BOUPV 129.pdf";;"Acuerdos del Consejo de Gobierno de 19 de diciembre de 2019";;"p4c0b43n4";8/3/2021 14:18:06;"p4c0b43n4";8/3/2021 14:18:06
1049;1035;"2019012900103500001049.pdf";"\2019";"pdf";"Actualización de miembros de la Comisión de Promoción del Profesorado (CG 19-12-2019) - BOUPV 129.pdf";;"Actualización de miembros de la Comisión de Promoción del Profesorado del Consejo de Gobierno";;"p4c0b43n4";8/3/2021 14:18:35;"p4c0b43n4";8/3/2021 14:18:35
1050;1036;"2019012900103600001050.pdf";"\2019";"pdf";"Renovación parcial de la Comisión de Reclamaciones (CG 19-12-2019) - BOUPV 129.pdf";;"Renovación parcial de la Comisión de Reclamaciones";;"p4c0b43n4";8/3/2021 14:19:04;"p4c0b43n4";8/3/2021 14:19:04
1051;1037;"2019012900103700001051.pdf";"\2019";"pdf";"Modificación del Reglamento de Régimen Electoral de la UPV (CG 19-12-2019) - BOUPV 129.pdf";;"Modificación del Reglamento de Régimen Electoral de la UPV";;"p4c0b43n4";8/3/2021 14:19:39;"p4c0b43n4";8/3/2021 14:19:39
1052;1038;"2019012900103800001052.pdf";"\2019";"pdf";"Reglamento de Régimen Electoral de la UPV [TC] - BOUPV 129.pdf";;"Reglamento de Régimen Electoral de la UPV [TC]";;"p4c0b43n4";8/3/2021 14:22:13;"p4c0b43n4";8/3/2021 14:22:13
1053;1039;"2019012900103900001053.pdf";"\2019";"pdf";"Modificación del Reglamento sobre prácticas en empresas e instituciones de los estudiantes UPV (CG 19-12-2019) - BOUPV 129.pdf";;"Modificación del Reglamento sobre prácticas en empresas e instituciones de los estudiantes de la UPV";;"p4c0b43n4";8/3/2021 14:24:58;"p4c0b43n4";8/3/2021 14:24:58
1054;1040;"2019012900104000001054.pdf";"\2019";"pdf";"Reglamento sobre prácticas en empresas e instituciones de los estudiantes de la UPV [TC] - BOUPV 129.pdf";;"Reglamento sobre prácticas en empresas e instituciones de los estudiantes de la UPV [TC]";;"p4c0b43n4";8/3/2021 14:26:06;"p4c0b43n4";8/3/2021 14:26:06
1055;1041;"2019012900104100001055.pdf";"\2019";"pdf";"Modificación de los límites en estudios oficiales de grado y máster para curso 2019-2020 (CG 19-12-2019) - BOUPV 129.pdf";;"Modificación de los límites de admisión en estudios oficiales de grado y máster para el curso 2019-2020";;"p4c0b43n4";8/3/2021 14:27:43;"p4c0b43n4";8/3/2021 14:27:43
1056;1042;"2019012900104200001056.pdf";"\2019";"pdf";"Convocatoria de elecciones representantes del Claustro Universitario sector alumnado en Consejo Gobierno (CG 19-12-2019) - BOUPV 129.pdf";;"Convocatoria de elecciones a representantes del Claustro Universitario sector alumnado en el Consejo de Gobierno";;"p4c0b43n4";8/3/2021 14:30:17;"p4c0b43n4";8/3/2021 14:30:17
1057;1043;"2019012900104300001057.pdf";"\2019";"pdf";"Concesión de la Medalla XXV Años de la UPV (CG 19-12-2019) - BOUPV 129.pdf";;"Concesión de la Medalla XXV Años de la UPV";;"p4c0b43n4";8/3/2021 14:30:40;"p4c0b43n4";8/3/2021 14:30:40
1058;1044;"2020013000104400001058.pdf";"\2020";"pdf";"Publicación del cese de la Delegada de Alumnos y Alumnas de la UPV (JE 08-01-2020) - BOUPV 130.pdf";;"Publicación del cese de la Delegada de Alumnos y Alumnas de la UPV";;"p4c0b43n4";8/3/2021 14:31:48;"p4c0b43n4";8/3/2021 14:31:48
1059;1045;"2020013000104500001059.pdf";"\2020";"pdf";"Publicación de la proclamación de la Delegada de Alumnos y Alumnas de la UPV - BOUPV 130.pdf";;"Publicación de la proclamación de la Delegada de Alumnos y Alumnas de la UPV";;"p4c0b43n4";8/3/2021 14:32:40;"p4c0b43n4";8/3/2021 14:32:40
1060;1046;"2020013000104600001060.pdf";"\2020";"pdf";"Convenio de cooperación entre la UPV y la Asociación Instituto de Biomecánica de Valencia para reestructuración I2MB - BOUPV 130.pdf";;"Convenio de cooperación entre la UPV y la Asociación Instituto de Biomecánica de Valencia para reestructuración IU de Ingeniería Mecánica y Biomecánica (I2MB)";;"p4c0b43n4";8/3/2021 14:33:05;"p4c0b43n4";8/3/2021 14:33:05
1061;1047;"2020013000104700001061.pdf";"\2020";"pdf";"Instrucción de la SG de la UPV en relación publicación resultados evaluación estudios oficiales en relación protección de datos  - BOUPV 130.pdf";;"Instrucción de la Secretaría General de la UPV en relación publicación resultados evaluación estudios oficiales en relación protección de datos";;"p4c0b43n4";8/3/2021 14:33:44;"p4c0b43n4";8/3/2021 14:33:44
1062;1048;"2020013100104800001062.pdf";"\2020";"pdf";"Convocatoria de elecciones ordinarias para el año 2020 en los órganos de gobierno y representación.pdf";;"Convocatoria de elecciones ordinarias para el año 2020 en los órganos de gobierno y representación";;"p4c0b43n4";8/3/2021 14:34:38;"p4c0b43n4";8/3/2021 14:34:38
1063;1049;"2020013100104900001063.pdf";"\2020";"pdf";"Convocatoria y calendario de elecciones a defensoría universitaria febrero 2020.pdf";;"Convocatoria y calendario de elecciones a defensoría universitaria febrero 2020";;"p4c0b43n4";8/3/2021 14:35:07;"p4c0b43n4";8/3/2021 14:35:07
1064;1050;"2020013100105000001064.pdf";"\2020";"pdf";"Convocatoria de elecciones a Coordinador o Coordinadora de los Directores y Directoras de Instituto Universitario de Investigación en el Consejo de Gobierno.pdf";;"Convocatoria de elecciones a Coordinador o Coordinadora de los Directores y Directoras de Instituto Universitario de Investigación en el Consejo de Gobierno";;"p4c0b43n4";8/3/2021 14:36:22;"p4c0b43n4";8/3/2021 14:36:22
1065;1051;"2020013200105100001065.pdf";"\2020";"pdf";"Acuerdos del Consejo de Gobierno de 27 de febrero de 2020 (CG 27-02-2020) - BOUPV 132.pdf";;"Acuerdos del Consejo de Gobierno de 27 de febrero de 2020";;"p4c0b43n4";8/3/2021 14:37:16;"p4c0b43n4";8/3/2021 14:37:16
1066;1052;"2020013200105200001066.pdf";"\2020";"pdf";"Modificación del acuerdo sobre Comisiones del Consejo de Gobierno (CG 27-02-2020) - BOUPV 132.pdf";;"Modificación del acuerdo sobre Comisiones del Consejo de Gobierno";;"p4c0b43n4";8/3/2021 14:39:01;"p4c0b43n4";8/3/2021 14:39:01
1067;1053;"2020013200105300001067.pdf";"\2020";"pdf";"Actualización de miembros de diversas Comisiones del Consejo de Gobierno (CG 27-02-2020) - BOUPV 132.pdf";;"Actualización de miembros de diversas Comisiones del Consejo de Gobierno";;"p4c0b43n4";8/3/2021 14:42:39;"p4c0b43n4";8/3/2021 14:42:39
1068;1054;"2020013200105400001068.pdf";"\2020";"pdf";"Actualización de miembros de las Comisiones de carácter general de la UPV (CG 27-02-2020) - BOUPV 132.pdf";;"Actualización de miembros de las Comisiones de carácter general de la UPV";;"p4c0b43n4";8/3/2021 14:43:13;"p4c0b43n4";8/3/2021 14:43:13
1069;1055;"2020013200105500001069.pdf";"\2020";"pdf";"Elección de representante del alumnado en el Consejo Valenciano de Universidades y de Formación Superior (CG 27-02-2020) - BOUPV 132.pdf";;"Elección de representante del alumnado en el Consejo Valenciano de Universidades y de Formación Superior";;"p4c0b43n4";8/3/2021 14:43:43;"p4c0b43n4";8/3/2021 14:43:43
1070;1056;"2020013200105600001070.pdf";"\2020";"pdf";"Elección de representante del alumnado del Consejo de Gobierno en el Consejo Social (CG 27-02-2020) - BOUPV 132.pdf";;"Elección de representante del alumnado del Consejo de Gobierno en el Consejo Social";;"p4c0b43n4";8/3/2021 14:44:10;"p4c0b43n4";8/3/2021 14:44:10
1071;1057;"2020013200105700001071.pdf";"\2020";"pdf";"Normativa de Sistemas de Control de Accesos en la UPV (CG 27-02-2020) - BOUPV 132.pdf";;"Normativa de Sistemas de Control de Accesos en la UPV";;"p4c0b43n4";8/3/2021 14:44:35;"p4c0b43n4";8/3/2021 14:44:35
1072;1058;"2020013200105800001072.pdf";"\2020";"pdf";"Normativa Reguladora del Profesorado Emérito en la UPV (CG 27-02-2020) - BOUPV 132.pdf";;"Normativa Reguladora del Profesorado Emérito en la UPV";;"p4c0b43n4";8/3/2021 14:45:22;"p4c0b43n4";8/3/2021 14:45:22
1073;1059;"2020013200105900001073.pdf";"\2020";"pdf";"Oferta académica de grados para el curso 2020-2021 (CG 27-02-2020) - BOUPV 132.pdf";;"Oferta académica de grados para el curso 2020-2021";;"p4c0b43n4";8/3/2021 14:46:12;"p4c0b43n4";8/3/2021 14:46:12
1074;1060;"2020013200106000001074.pdf";"\2020";"pdf";"Oferta académica de másteres para el curso 2020-2021 (CG 27-02-2020) - BOUPV 132.pdf";;"Oferta académica de másteres para el curso 2020-2021";;"p4c0b43n4";8/3/2021 14:46:34;"p4c0b43n4";8/3/2021 14:46:34
1075;1061;"2020013200106100001075.pdf";"\2020";"pdf";"Calendario Académico del curso 2020-2021 (CG 27-02-2020) - BOUPV 132.pdf";;"Calendario Académico del curso 2020-2021";;"p4c0b43n4";8/3/2021 14:47:02;"p4c0b43n4";8/3/2021 14:47:02
1076;1062;"2020013200106200001076.pdf";"\2020";"pdf";"Normativa de progreso y permanencia en titulaciones de Grado y Máster de la UPV (CG 2020-02-27) (CS 03-03-2020) - BOUPV 132.pdf";;"Normativa de progreso y permanencia en las titulaciones oficiales de Grado y Máster de la UPV";;"p4c0b43n4";8/3/2021 14:48:05;"p4c0b43n4";8/3/2021 14:48:05
1077;1063;"2020013200106300001077.pdf";"\2020";"pdf";"Plan de Multilingüismo en la Docencia 2020-2023 (CG 27-02-2020) - BOUPV 132.pdf";;"Plan de Multilingüismo en la Docencia 2020-2023";;"p4c0b43n4";8/3/2021 14:49:48;"p4c0b43n4";8/3/2021 14:49:48
1078;1064;"2020013200106400001078.pdf";"\2020";"pdf";"Criterios de Asignación de Recursos Docentes de Profesorado para los TFG, TFM y Tesis Doctorales (CG 27-02-2020) - BOUPV 132.pdf";;"Criterios de Asignación de Recursos Docentes de Profesorado para los Trabajos Fin de Grado (TFG), Trabajos Fin de Máster (TFM) y Tesis Doctorales";;"p4c0b43n4";8/3/2021 14:50:19;"p4c0b43n4";8/3/2021 14:50:19
1079;1065;"2020013300106500001079.pdf";"\2020";"pdf";"Acuerdos del Consejo de Gobierno de 23 de abril de 2020 (CG 23-04-2020) - BOUPV 133.pdf";;"Acuerdos del Consejo de Gobierno de 23 de abril de 2020";;"p4c0b43n4";8/3/2021 14:53:41;"p4c0b43n4";8/3/2021 14:53:41
1080;1066;"2020013300106600001080.pdf";"\2020";"pdf";"Actualización de miembros de diversas Comisiones del Consejo de Gobierno (CG 23-04-2020) - BOUPV 133.pdf";;"Actualización de miembros de diversas Comisiones del Consejo de Gobierno";;"p4c0b43n4";8/3/2021 14:54:08;"p4c0b43n4";8/3/2021 14:54:08
1081;1067;"2020013300106700001081.pdf";"\2020";"pdf";"Reglamento para la creación y funcionamiento de cátedras y aulas de empresa de la UPV (CG 23-04-2020) - BOUPV 133.pdf";;"Reglamento para la creación y funcionamiento de cátedras y aulas de empresa de la UPV";;"p4c0b43n4";8/3/2021 14:54:51;"p4c0b43n4";8/3/2021 14:54:51
1082;1068;"2020013300106800001082.pdf";"\2020";"pdf";"Modificación de la Normativa de creación de la sede electrónica de la UPV (CG 23-04-2020) - BOUPV 133.pdf";;"Modificación de la Normativa de creación de la sede electrónica de la UPV";;"p4c0b43n4";8/3/2021 14:55:55;"p4c0b43n4";8/3/2021 14:55:55
1083;1069;"2020013300106900001083.pdf";"\2020";"pdf";"Normativa de creación de la sede electrónica de la UPV [TC] (CG 23-04-2020) - BOUPV 133.pdf";;"Normativa de creación de la sede electrónica de la UPV [TC]";;"p4c0b43n4";8/3/2021 14:57:15;"p4c0b43n4";8/3/2021 14:57:15
1084;1070;"2020013300107000001084.pdf";"\2020";"pdf";"Modificación del Reglamento de Honores y Distinciones de la UPV (CG 23-04-2020) - BOUPV 133.pdf";;"Modificación del Reglamento de Honores y Distinciones de la UPV";;"p4c0b43n4";8/3/2021 14:59:24;"p4c0b43n4";8/3/2021 14:59:24
1085;1071;"2020013300107100001085.pdf";"\2020";"pdf";"Reglamento de Honores y Distinciones de la UPV [TC] (CG 23-04-2020) - BOUPV 133.pdf";;"Reglamento de Honores y Distinciones de la UPV [TC]";;"p4c0b43n4";8/3/2021 15:03:01;"p4c0b43n4";8/3/2021 15:03:01
1086;1072;"2020013300107200001086.pdf";"\2020";"pdf";"Delegación en la Junta Electoral para modificación calendario proceso electoral Defensoría Universitaria (CG 23-04-2020) - BOUPV 133.pdf";;"Delegación en la Junta Electoral para la modificación del calendario del proceso electoral para la elección de la Defensoría Universitaria";;"p4c0b43n4";8/3/2021 15:04:26;"p4c0b43n4";8/3/2021 15:04:26
1087;1073;"2020013300107300001087.pdf";"\2020";"pdf";"Adecuación de los miembros de la Junta Electoral (CG 23-04-2020) - BOUPV 133.pdf";;"Adecuación de los miembros de la Junta Electoral";;"p4c0b43n4";8/3/2021 15:04:56;"p4c0b43n4";8/3/2021 15:04:56
1088;1074;"2020013300107400001088.pdf";"\2020";"pdf";"Modificación de los límites de admisión en estudios oficiales de máster curso 2020-2021 (CG 23-04-2020) - BOUPV 133.pdf";;"Modificación de los límites de admisión en estudios oficiales de máster curso 2020-2021";;"p4c0b43n4";8/3/2021 15:05:46;"p4c0b43n4";8/3/2021 15:05:46
1089;1075;"2020013300107500001089.pdf";"\2020";"pdf";"Modificación transitoria pago tasa ocupación temporal de espacios en CPI como consecuencia del estado de alarma (CG 23-04-2020) - BOUPV 133.pdf";;"Modificación transitoria del pago de tasa por ocupación temporal de espacios en CPI como consecuencia del estado de alarma";;"p4c0b43n4";8/3/2021 15:06:50;"p4c0b43n4";8/3/2021 15:06:50
1090;1076;"2020013400107600001090.pdf";"\2020";"pdf";"Acuerdos del Consejo de Gobierno de 28 de mayo de 2020 (CG 28-05-2020) - BOUPV 134.pdf";;"Acuerdos del Consejo de Gobierno de 28 de mayo de 2020";;"p4c0b43n4";8/3/2021 15:16:24;"p4c0b43n4";8/3/2021 15:16:24
1091;1077;"2020013400107700001091.pdf";"\2020";"pdf";"Constitución de la Unidad Docente de Ciberseguridad del Dep Informática de Sistemas y Computadores (CG 2020-05-28) - BOUPV 134.pdf";;"Constitución de la Unidad Docente de Ciberseguridad del Departamento de Informática de Sistemas y Computadores";;"p4c0b43n4";8/3/2021 15:17:00;"p4c0b43n4";8/3/2021 15:17:00
1092;1078;"2020013400107800001092.pdf";"\2020";"pdf";"Asignación de docencia para el curso 2020-2021 al profesorado perteneciente a grupos vulnerables (CG 28-05-2020) - BOUPV 134.pdf";;"Asignación de docencia para el curso 2020-2021 al profesorado perteneciente a grupos vulnerables en relación con la COVID-19";;"p4c0b43n4";8/3/2021 15:17:46;"p4c0b43n4";8/3/2021 15:17:46
1093;1079;"2020013400107900001093.pdf";"\2020";"pdf";"Modificación de límites de admisión del curso 2020-2021 (CG 28-05-2020) - BOUPV 134.pdf";;"Modificación de límites de admisión del curso 2020-2021";;"p4c0b43n4";8/3/2021 15:18:32;"p4c0b43n4";8/3/2021 15:18:32
1094;1080;"2020013400108000001094.pdf";"\2020";"pdf";"Modificación del calendario académico del curso 2019-2020 (CG 28-05-2020) - BOUPV 134.pdf";;"Modificación del calendario académico del curso 2019-2020";;"p4c0b43n4";8/3/2021 15:19:33;"p4c0b43n4";8/3/2021 15:19:33
1095;1081;"2020013400108100001095.pdf";"\2020";"pdf";"Normativa de Integridad Académica del Alumnado de la UPV (CG 28-05-2020) - BOUPV 134.pdf";;"Normativa de Integridad Académica del Alumnado de la UPV";;"p4c0b43n4";8/3/2021 15:21:01;"p4c0b43n4";8/3/2021 15:21:01
1096;1082;"2020013400108200001096.pdf";"\2020";"pdf";"Reglamento del Centro de Investigación en Arquitectura, Patrimonio y Gestión (PEGASO) (CG 28-05-2020) - BOUPV 134.pdf";;"Reglamento del Centro de Investigación en Arquitectura, Patrimonio y Gestión para el desarrollo sostenible (PEGASO)";;"p4c0b43n4";8/3/2021 15:21:46;"p4c0b43n4";8/3/2021 15:21:46
1097;1083;"2020013400108300001097.pdf";"\2020";"pdf";"Modificación de Normativa de Organización Académica (NOA) para incorporación de docencia de doctorado (CG 28-05-2020) - BOUPV 134.pdf";;"Modificación de la Normativa de Organización Académica (NOA) para la incorporación de la docencia de doctorado";;"p4c0b43n4";8/3/2021 15:22:54;"p4c0b43n4";8/3/2021 15:22:54
1098;1084;"2020013400108400001098.pdf";"\2020";"pdf";"Normativa de Organización Académica [TC] (CG 28-05-2020) - BOUPV 134.pdf";;"Normativa de Organización Académica [TC]";;"p4c0b43n4";8/3/2021 15:25:47;"p4c0b43n4";8/3/2021 15:25:47
1099;1085;"2020013400108500001099.pdf";"\2020";"pdf";"Procedimiento para la renovación del profesorado asociado en la UPV (CG 28-05-2020) - BOUPV 134.pdf";;"Procedimiento para la renovación del profesorado asociado en la UPV";;"p4c0b43n4";8/3/2021 15:27:11;"p4c0b43n4";8/3/2021 15:27:11
1100;1086;"2020013400108600001100.pdf";"\2020";"pdf";"Objetivos del Plan Ambiental de la UPV del año 2020 (CG 28-05-2020) - BOUPV 134.pdf";;"Objetivos del Plan Ambiental de la UPV del año 2020";;"p4c0b43n4";8/3/2021 15:27:43;"p4c0b43n4";8/3/2021 15:27:43
1101;1087;"2020013400108700001101.pdf";"\2020";"pdf";"Resolución del Secretario General corrección de errores publicación Plan de Multilingüismo en la Docencia 2020-2023 (CG 28-05-2020) - BOUPV 134.pdf";;"Resolución del Secretario General se procede a corrección de errores publicación del Plan de Multilingüismo en la Docencia 2020-2023";;"p4c0b43n4";8/3/2021 15:28:34;"p4c0b43n4";8/3/2021 15:28:34
